ticket_id,requester_email,requester_name,ticket_type,subject,description,priority,status,channel,created_at,first_response_at,solved_at,updated_at,first_reply_time,full_resolution_time,satisfaction_rating
ticket_19ab4011-45a8-4caf-95ac-5145558b38ee,minh.ho93773@gmail.com,Minh Hồ,Device / Compatibility,App crashes on iOS 19,Doesn't open properly on Samsung Galaxy S23 Ultra.,Low,Solved,social_media,2025-12-08 19:21:55,2025-12-09 05:36:19,2025-12-09 17:34:19,2025-12-09 17:34:19,9.94,21.99,
ticket_da3ffbf2-ceef-4012-8f20-8f905f846364,vu_ngan66972@gmail.com,Ngân Vũ,Integration Errors,Webhook returns 500,Tried connecting Google Calendar but fails with error 403.,Normal,Solved,social_media,2025-12-08 19:52:39,2025-12-09 00:50:27,2025-12-09 04:53:27,2025-12-09 04:53:27,4.78,8.83,2.0
ticket_db4a4252-5e36-4b30-a30e-1076f438895c,ho_phuc37012@gmail.com,Phúc Hồ,Feedback / Complaint,Content quality dropped recently,The interface looks old compared to other apps.,Normal,Closed,Chat,2025-12-08 21:28:41,2025-12-10 03:05:41,2025-12-11 12:49:17,2025-12-11 12:49:17,29.6,63.11,
ticket_8e43ffc9-abde-4416-aa10-be2d28f467d9,huong.vu61214@gmail.com,Hương Vũ,Integration Errors,Google Calendar sync failed,Tried connecting Google Calendar but fails with error 403.,Urgent,Closed,Web,2025-12-08 22:52:21,2025-12-11 10:44:57,2025-12-14 04:53:33,2025-12-14 04:53:33,59.76,125.52,2.0
ticket_a26ee7c5-883d-4cf7-9671-1be41000477f,duc.bui66507@gmail.com,Đức Bùi,Device / Compatibility,Not working on Galaxy S23,App force closes immediately on my iPhone with iOS 19.,High,Solved,Chat,2025-12-09 03:28:49,2025-12-09 04:38:49,2025-12-12 18:04:49,2025-12-12 18:04:49,1.15,85.65,
ticket_f06ae608-ccfe-40cb-be4b-f2ebfe7b2c12,HUY_PHAN33320@GMAIL.COM,Huy Phan,Device / Compatibility,UI broken in tablet mode,App force closes immediately on my iPhone with iOS 19.,High,Solved,Email,2025-12-09 05:42:03,2025-12-15 01:41:05,2025-12-15 02:28:05,2025-12-15 02:28:05,139.97,140.47,2.0
ticket_8fdc570e-ef2f-48d2-b62f-e87be904ffca,nguyen_huong88996@gmail.com,Hương Nguyễn,Login & Authentication,How to change email on account,Tried reset password but no email arrived in inbox or spam.,Normal,Pending,social_media,2025-12-09 09:01:15,2025-12-09 11:01:15,,2025-12-10 20:01:15,2.0,,
ticket_be4a44c4-82f7-485c-a218-55d05cc1b0fc,thao_pham94867@gmail.com,Thảo Phạm,Performance / Speed,App loads very slowly,Videos keep buffering even on fast internet.,Normal,Closed,Web,2025-12-09 09:04:00,2025-12-09 23:56:24,2025-12-11 20:54:24,2025-12-11 20:54:24,14.29,59.19,1.0
ticket_0fb31765-7a19-41c7-8202-62673754373c,ho.nam47143@gmail.com,Nam Hồ,Performance / Speed,App loads very slowly,Main screen takes 15+ seconds to load on WiFi.,Urgent,Closed,Web,2025-12-09 11:04:50,2025-12-09 13:28:02,2025-12-10 11:10:14,2025-12-10 11:10:14,2.32,23.19,2.0
ticket_def6dd78-78af-41a1-aa05-ad75bec110da,ho_ngan70544@gmail.com,Ngân Hồ,Login & Authentication,Google/Apple login not working,2FA code keeps saying invalid though it's correct.,Normal,New,Chat,2025-12-09 11:18:23,,,2025-12-09 23:18:23,,,
ticket_14826131-e4f7-477a-9c22-8dee1c49dbf1,pham.anh80339@gmail.com,Anh Phạm,Integration Errors,Strava import error,Apple Health data not syncing after granting permission.,Normal,Closed,Email,2025-12-09 12:30:16,2025-12-09 16:39:58,2025-12-11 23:17:04,2025-12-11 23:17:04,3.2,57.88,2.0
ticket_52ee3d8f-de4c-4414-ba65-d73fc6bcb074,ho.huy38158_at_gmail.com,Huy Hồ,Performance / Speed,App loads very slowly,Videos keep buffering even on fast internet.,Urgent,Solved,Email,2025-12-09 13:35:19,2025-12-10 22:53:46,2025-12-11 03:59:19,2025-12-11 03:59:19,32.91,38.2,2.0
ticket_2ea50f5c-3d6b-4571-ab4d-1cf82150a709,nam_do63117@gmail.com,Nam Đỗ,Billing & Payment Issues,Payment failed but money deducted,I got charged $9.99 but still see free tier limits. Please fix and refund.,High,Pending,social_media,2025-12-09 13:37:29,,,2025-12-10 22:37:29,,,
ticket_7f5b81e7-b472-4747-9237-f13043c786fe,PHUC_TRAN24417@GMAIL.COM,Phúc Trần,Device / Compatibility,Incompatible with Android 15,Doesn't open properly on Samsung Galaxy S23 Ultra.,Normal,Closed,Chat,2025-12-09 14:09:45,2025-12-09 18:46:21,2025-12-12 02:39:09,2025-12-12 02:39:09,4.11,59.59,1.0
ticket_afcee4d5-c7c5-4ac0-a57f-bc2beefb6a52,phuc_dang36900_at_gmail.com,Phúc Đặng,Feature Usage Help,How to export all data,How do I download all my workout history as CSV?,High,Pending,Web,2025-12-09 14:21:58,2025-12-09 16:21:58,,2025-12-12 12:21:58,2.0,,
ticket_b8d7d6be-86c5-44d6-9942-ecad7aa94b9f,bui.khoa20953@gmail.com,Khoa Bùi,Performance / Speed,App loads very slowly,Videos keep buffering even on fast internet.,Urgent,Solved,Web,2025-12-09 14:31:45,2025-12-10 05:15:33,2025-12-12 15:42:57,2025-12-12 15:42:57,14.13,72.77,2.0
ticket_acf144ab-3dba-4d0f-b326-a1a33b264a4d,ho_phong87091@gmail.com,Phong Hồ,Feedback / Complaint,Support reply too slow,The interface looks old compared to other apps.,Low,Closed,Chat,2025-12-09 14:46:01,2025-12-09 20:42:13,2025-12-11 22:04:13,2025-12-11 22:04:13,5.07,55.12,
ticket_d2c84092-ab4b-4351-9ba0-33f517b2014d,phuong.phan93950@gmail.com,Phương Phan,Performance / Speed,High battery usage,Videos keep buffering even on fast internet.,Urgent,Closed,Web,2025-12-09 14:51:16,2025-12-09 19:09:16,2025-12-10 15:33:52,2025-12-10 15:33:52,4.25,24.61,
ticket_e3980a34-d2de-4a35-b09a-432c5e9814ac,le_vy90509@gmail.com,Vy Lê,Feedback / Complaint,Support reply too slow,The interface looks old compared to other apps.,Normal,Closed,social_media,2025-12-09 15:40:36,2025-12-10 02:38:48,2025-12-12 00:42:48,2025-12-12 00:42:48,10.12,56.77,1.0
ticket_7ba132b6-5a7d-4e49-8bfe-ffc1d112639a,dung_bui91453@gmail.com,Dung Bùi,Billing & Payment Issues,Charged but still on free plan,Want to cancel and get partial refund for unused period.,Low,Closed,Web,2025-12-09 15:51:11,2025-12-10 00:22:47,2025-12-10 13:40:11,2025-12-10 13:40:11,8.21,21.2,2.0
ticket_45396898-95be-4f8b-837d-5762d61f067c,bui_linh78934_at_gmail.com,Linh Bùi,Performance / Speed,Sync takes minutes,App crashes every time I open a long workout session.,Urgent,Solved,Email,2025-12-09 16:21:14,2025-12-10 00:00:38,2025-12-11 09:35:14,2025-12-11 09:35:14,7.62,41.05,
ticket_cb8fc32a-2a67-4a89-92fe-c76b5a3cd39e,nguyen_nhi69599@gmail.com,Nhi Nguyễn,Feedback / Complaint,Missing dark mode,"Ads appear too frequently in free plan, very annoying.",High,Closed,Web,2025-12-09 17:05:16,2025-12-09 22:26:04,2025-12-10 09:15:16,2025-12-10 09:15:16,5.08,15.75,2.0
ticket_1053ae5b-4be2-4559-a917-e1e3790ad55a,nam.nguyen30431@gmail.com,Nam Nguyễn,Integration Errors,Webhook returns 500,Tried connecting Google Calendar but fails with error 403.,Low,Solved,Web,2025-12-09 17:12:01,2025-12-09 22:28:25,2025-12-12 00:24:49,2025-12-12 00:24:49,4.49,54.43,1.0
ticket_5d3d5fcc-5632-4d29-b79d-33b95ef2050a,pham_huy61731@gmail.com,Huy Phạm,Billing & Payment Issues,Charged but still on free plan,Money was taken but subscription status not updated. Order ID attached.,Normal,Solved,social_media,2025-12-09 22:42:44,2025-12-10 07:48:56,2025-12-10 12:21:08,2025-12-10 12:21:08,8.42,13.29,2.0
ticket_cba4d30e-442c-4439-b958-75e99ac1801c,quan_vu39831@gmail.com,Quân Vũ,Feature Usage Help,How to enable daily reminders?,I can't find where my streak or progress is displayed.,Low,Closed,Email,2025-12-09 23:05:48,2025-12-11 04:35:32,2025-12-11 05:32:36,2025-12-11 05:32:36,28.91,29.98,
ticket_df0d7475-11f7-4887-94b5-4f94aeb7922e,huy.bui90777@gmail.com,Huy Bùi,Login & Authentication,Account locked after failed attempts,Sign in with Google button does nothing on Chrome.,Urgent,Open,Email,2025-12-10 02:59:30,2025-12-10 06:59:30,,2025-12-12 08:59:30,4.0,,
ticket_7691fdfb-2268-4564-bbb4-c2adf96e174e,thao.nguyen31068@gmail.com,Thảo Nguyễn,Feedback / Complaint,Missing dark mode,"Ads appear too frequently in free plan, very annoying.",High,Solved,Web,2025-12-10 03:32:47,2025-12-10 14:16:23,2025-12-10 22:39:47,2025-12-10 22:39:47,10.01,18.9,2.0
ticket_81714628-571d-4788-8418-d2333e945b30,vy_phan48019@gmail.com,Vy Phan,Performance / Speed,High battery usage,App crashes every time I open a long workout session.,Normal,Solved,Web,2025-12-10 04:12:51,2025-12-10 18:14:15,2025-12-12 13:37:39,2025-12-12 13:37:39,13.59,56.83,1.0
ticket_6d96541e-5b5f-48bd-a625-02b2e2c43750,huong_phan54938@gmail.com,Hương Phan,Login & Authentication,How to change email on account,Sign in with Google button does nothing on Chrome.,Normal,Closed,Web,2025-12-10 04:17:41,2025-12-10 17:49:53,2025-12-10 18:39:53,2025-12-10 18:39:53,13.32,13.82,1.0
ticket_6d0f90c2-a364-4c6c-9599-6145d2a07a63,lan.vu94223@gmail.com,Lan Vũ,Device / Compatibility,Not working on Galaxy S23,App force closes immediately on my iPhone with iOS 19.,Normal,Pending,Web,2025-12-10 04:38:29,2025-12-10 08:38:29,,2025-12-10 10:38:29,4.0,,
ticket_0926fda9-ff64-46a0-809b-2460a9cfe428,bui_duc13184@gmail.com,Đức Bùi,Integration Errors,Strava import error,Apple Health data not syncing after granting permission.,Urgent,Solved,Chat,2025-12-10 05:59:11,2025-12-12 15:20:47,2025-12-13 01:39:59,2025-12-13 01:39:59,56.46,67.03,1.0
ticket_b902bf59-468d-46ec-9653-35d2b7d43a1c,khoa.phan64830@gmail.com,Khoa Phan,Feedback / Complaint,Missing dark mode,The interface looks old compared to other apps.,Urgent,Closed,Chat,2025-12-10 07:01:50,2025-12-10 09:33:02,2025-12-12 19:28:50,2025-12-12 19:28:50,2.32,60.1,2.0
ticket_40dd898d-5247-4248-bd7b-c71b76078a58,tran_lan39613_at_gmail.com,Lan Trần,Feedback / Complaint,Too many ads in free version,"Ads appear too frequently in free plan, very annoying.",Normal,Closed,social_media,2025-12-10 07:07:41,2025-12-10 08:32:05,2025-12-10 18:03:17,2025-12-10 18:03:17,1.29,10.46,
ticket_18189fa2-4a19-4ab8-8407-c58b4f65aa30,le_phong15519@gmail.com,Phong Lê,Performance / Speed,Sync takes minutes,Videos keep buffering even on fast internet.,High,Solved,Email,2025-12-10 08:46:15,2025-12-10 19:33:54,2025-12-13 13:37:27,2025-12-13 13:37:27,10.24,76.17,1.0
ticket_6fdb023e-56d3-4745-bca5-698b6cc12944,huy_le81072@gmail.com,Huy Lê,Billing & Payment Issues,Charged but still on free plan,Want to cancel and get partial refund for unused period.,High,Open,Web,2025-12-10 09:30:00,,,2025-12-12 12:30:00,,,
ticket_f66a50f0-bcbb-408a-9a2b-550ca7e524f5,le_nam32093@gmail.com,Nam Lê,Billing & Payment Issues,Charged but still on free plan,Want to cancel and get partial refund for unused period.,Low,Solved,social_media,2025-12-10 09:31:00,2025-12-11 16:07:36,2025-12-11 16:19:36,2025-12-11 16:19:36,29.66,30.16,
ticket_e9d4aa87-2b5f-4b9c-b120-e35f456f42aa,tran_tuan92764@gmail.com,Tuấn Trần,Feature Usage Help,What does streak freeze mean?,I can't find where my streak or progress is displayed.,Low,Closed,Web,2025-12-10 09:36:39,2025-12-10 14:42:39,2025-12-11 13:13:39,2025-12-11 13:13:39,4.9,27.05,2.0
ticket_6ee21648-8b60-4886-aad0-b062dbb35e9a,nam.le33187@gmail.com,Nam Lê,Feedback / Complaint,Too many ads in free version,The interface looks old compared to other apps.,Low,Pending,Web,2025-12-10 09:43:59,,,2025-12-12 15:43:59,,,
ticket_b9769816-88a7-4b13-8fb4-cf622f6e4c04,nguyen_huong88996@gmail.com,Hương Nguyễn,Billing & Payment Issues,Double charge this cycle,Money was taken but subscription status not updated. Order ID attached.,High,Solved,Web,2025-12-10 10:11:23,2025-12-10 14:54:47,2025-12-10 23:26:11,2025-12-10 23:26:11,4.49,13.08,
ticket_65ff5a22-fbc5-4e6b-8a66-1579e6c463c4,huong.bui95415@gmail.com ,Hương Bùi,Feature Usage Help,How to export all data,How do I download all my workout history as CSV?,Normal,Solved,Web,2025-12-10 10:18:45,2025-12-10 14:43:21,2025-12-11 16:58:45,2025-12-11 16:58:45,4.11,30.0,2.0
ticket_d5ed108d-3177-4174-add5-9044d41b6134,phuong_vu88529@gmail.com,Phương Vũ,Feature Usage Help,Guide to create custom plan,How do I download all my workout history as CSV?,High,Open,Email,2025-12-10 10:52:28,,,2025-12-10 16:52:28,,,
ticket_dda8bf3c-90b3-4b10-9c01-dfc81ee76059,phuong_le79359@gmail.com,Phương Lê,Performance / Speed,Video buffering forever,App crashes every time I open a long workout session.,High,Closed,Web,2025-12-10 11:08:32,2025-12-11 16:53:32,2025-12-11 17:51:44,2025-12-11 17:51:44,29.0,29.87,2.0
ticket_d7ae9001-d4ef-43cf-a43f-e33fd94eb322,le.dung56509@gmail.com,Dung Lê,Performance / Speed,Frequent crashes on Android,Main screen takes 15+ seconds to load on WiFi.,Low,Closed,social_media,2025-12-10 11:25:24,2025-12-11 01:18:36,2025-12-12 03:14:12,2025-12-12 03:14:12,12.97,39.03,
ticket_c1e26a8f-bf82-4422-a9e3-5db5161ebe93,pham_huy31578@gmail.com,Huy Phạm,Feedback / Complaint,Missing dark mode,Updates lately made content less helpful than before.,Normal,Pending,Email,2025-12-10 12:04:42,,,2025-12-12 01:04:42,,,
ticket_9feb0811-58b3-47be-8604-6719fe5c4257,phan.hung15820@gmail.com ,Hùng Phan,Integration Errors,Webhook returns 500,Tried connecting Google Calendar but fails with error 403.,Urgent,Closed,Web,2025-12-10 12:21:16,2025-12-10 14:28:28,2025-12-13 11:50:52,2025-12-13 11:50:52,1.17,71.11,1.0
ticket_593a05d6-0c1d-4173-824c-5590a0c19e6f,dang_huy94671@gmail.com,Huy Đặng,Performance / Speed,Video buffering forever,App crashes every time I open a long workout session.,Normal,Closed,Web,2025-12-10 12:52:13,2025-12-10 18:14:01,2025-12-11 04:25:01,2025-12-11 04:25:01,4.43,15.43,2.0
ticket_06e95d36-8891-412f-839a-b50f468e9a42,pham_huy13342@gmail.com,Huy Phạm,Performance / Speed,Sync takes minutes,Videos keep buffering even on fast internet.,Normal,Solved,social_media,2025-12-10 13:19:03,2025-12-11 20:38:39,2025-12-14 03:44:03,2025-12-14 03:44:03,31.06,86.4,1.0
ticket_5db3837e-2166-481c-8851-a00adac52ad8,thao.vu46694@gmail.com,Thảo Vũ,Feature Usage Help,How to enable daily reminders?,I can't find where my streak or progress is displayed.,Normal,Solved,Chat,2025-12-10 14:03:12,2025-12-11 16:47:24,2025-12-11 18:06:48,2025-12-11 18:06:48,26.72,27.41,1.0
ticket_c78bb68b-632e-4ca7-bed5-8f4b480daaad,nguyen.quynh39677_at_gmail.com,Quỳnh Nguyễn,Login & Authentication,2FA code always invalid,Tried reset password but no email arrived in inbox or spam.,Urgent,Closed,Chat,2025-12-10 14:24:40,2025-12-11 00:39:28,2025-12-11 01:15:04,2025-12-11 01:15:04,9.93,10.79,2.0
ticket_87405c49-132c-4364-85cc-ae36fcfa5095,linh.pham11157@gmail.com,Linh Phạm,Feedback / Complaint,Missing dark mode,Updates lately made content less helpful than before.,Low,Solved,Email,2025-12-10 14:31:10,2025-12-11 17:12:52,2025-12-12 16:42:22,2025-12-12 16:42:22,25.9,50.12,
ticket_8ffd62e9-d30b-46b7-a164-3b5309f8ad84,TRAN_ANH86966@GMAIL.COM,Anh Trần,Login & Authentication,Cannot reset password - no email received,Sign in with Google button does nothing on Chrome.,Urgent,Solved,Email,2025-12-10 14:59:42,2025-12-10 20:58:32,2025-12-11 01:59:54,2025-12-11 01:59:54,5.91,10.02,2.0
ticket_0530ab5b-ac8f-45c7-8b78-cc2e949eced8,ho_lan85852@gmail.com,Lan Hồ,Feedback / Complaint,Missing dark mode,Updates lately made content less helpful than before.,Urgent,Solved,Web,2025-12-10 15:22:34,2025-12-11 21:28:46,2025-12-12 23:44:34,2025-12-12 23:44:34,29.52,56.1,
ticket_3c49ddc1-ba0d-4a59-931c-47e1ab609c8d,nguyen.linh97683@gmail.com,Linh Nguyễn,Device / Compatibility,UI broken in tablet mode,Dark mode makes text hard to read on Pixel phone.,Normal,New,Email,2025-12-10 15:27:29,2025-12-10 16:27:29,,2025-12-12 13:27:29,1.0,,
ticket_f6427a72-e1e3-485e-a5b1-371229af1b3b,anh.do71812@gmail.com,Anh Đỗ,Billing & Payment Issues,Charged but still on free plan,Money was taken but subscription status not updated. Order ID attached.,Low,Solved,Web,2025-12-10 16:09:09,2025-12-11 20:49:57,2025-12-11 21:04:57,2025-12-11 21:04:57,27.78,28.28,1.0
ticket_2b93a9e0-2bb3-4574-ae7d-e0877ca09c88,anh_vu70243@gmail.com,Anh Vũ,Performance / Speed,Frequent crashes on Android,Videos keep buffering even on fast internet.,Urgent,Open,Chat,2025-12-10 17:46:18,,,2025-12-10 19:46:18,,,
ticket_bdabfd5f-9114-4096-85b0-b8a8f1dd1d90,phan.anh73802@gmail.com,Anh Phan,Login & Authentication,2FA code always invalid,"Account got locked, can't log in even with correct password.",High,Closed,social_media,2025-12-10 18:35:11,2025-12-11 03:57:59,2025-12-11 04:32:59,2025-12-11 04:32:59,9.38,9.93,2.0
ticket_1ae0ace7-07c2-4ac9-9f03-95b4166bb0d8,linh.dang54120@gmail.com,Linh Đặng,Device / Compatibility,Dark mode text unreadable,Dark mode makes text hard to read on Pixel phone.,Low,Closed,Chat,2025-12-10 19:12:51,2025-12-11 20:04:39,2025-12-13 23:56:27,2025-12-13 23:56:27,24.03,75.76,2.0
ticket_bb8cf2e4-9dd4-4610-bf32-f0f7e152cd54,nguyen_nhi77488@gmail.com,Nhi Nguyễn,Performance / Speed,App loads very slowly,Main screen takes 15+ seconds to load on WiFi.,Urgent,Solved,social_media,2025-12-10 20:06:20,2025-12-11 00:53:44,2025-12-13 02:42:32,2025-12-13 02:42:32,4.74,53.72,1.0
ticket_6f5b1400-5050-42f2-b82d-a56e25582ac1,phan_phuc46319@gmail.com,Phúc Phan,Billing & Payment Issues,Subscription not renewed automatically,I got charged $9.99 but still see free tier limits. Please fix and refund.,High,Pending,Chat,2025-12-10 20:39:39,,,2025-12-12 17:39:39,,,
ticket_057c976b-7718-4df5-9e2e-ee6bcb76c917,nguyen_quan90585@gmail.com,Quân Nguyễn,Login & Authentication,How to change email on account,"Account got locked, can't log in even with correct password.",Normal,Open,social_media,2025-12-10 21:57:36,2025-12-10 22:57:36,,2025-12-13 04:57:36,1.0,,
ticket_58804a03-ff89-4e60-90d8-3b55ed713746,duc_phan26487@gmail.com,Đức Phan,Integration Errors,Strava import error,Strava activities not showing up in the app.,Urgent,Solved,Email,2025-12-10 22:40:58,2025-12-12 05:53:39,2025-12-15 20:40:10,2025-12-15 20:40:10,30.36,117.02,
ticket_f7df9ad2-71e6-43f1-99a5-9659fc597d27,pham.anh10555_at_gmail.com,Anh Phạm,Login & Authentication,How to change email on account,Sign in with Google button does nothing on Chrome.,Low,Open,Chat,2025-12-11 00:22:27,,,2025-12-12 18:22:27,,,
ticket_ab1af402-ec14-4970-8db7-3bcf87b2e96e,phan_khoa54934@gmail.com,Khoa Phan,Performance / Speed,Frequent crashes on Android,Main screen takes 15+ seconds to load on WiFi.,Normal,Pending,Web,2025-12-11 01:00:43,,,2025-12-11 03:00:43,,,
ticket_2a00d770-0e6c-446c-84cd-38ddc6676a46,vu.quan33990@gmail.com,Quân Vũ,Feedback / Complaint,UI feels outdated,The interface looks old compared to other apps.,Normal,Closed,Chat,2025-12-11 01:03:17,2025-12-11 02:34:53,2025-12-13 16:06:53,2025-12-13 16:06:53,1.01,62.36,1.0
ticket_08fe8cb3-dc28-4bd2-8216-48ec96ca081b,MINH_DO61745@GMAIL.COM,Minh Đỗ,Feedback / Complaint,Support reply too slow,"Ads appear too frequently in free plan, very annoying.",High,Closed,Email,2025-12-11 03:32:49,2025-12-11 17:01:20,2025-12-12 12:41:37,2025-12-12 12:41:37,12.61,32.23,1.0
ticket_0cc7ea3c-4ff3-44e7-95d0-b65de6957263,tran_phuong71349@gmail.com,Phương Trần,Login & Authentication,Account locked after failed attempts,"Account got locked, can't log in even with correct password.",Low,Closed,Web,2025-12-11 03:44:39,2025-12-11 14:11:15,2025-12-11 15:16:03,2025-12-11 15:16:03,9.76,11.34,2.0
ticket_f2d73ff4-d6e5-422a-946d-ef51ce27a23b,bui_thao15421@gmail.com,Thảo Bùi,Integration Errors,Webhook returns 500,Strava activities not showing up in the app.,Low,Closed,Web,2025-12-11 04:58:41,2025-12-11 06:13:17,2025-12-15 04:43:05,2025-12-15 04:43:05,1.21,95.24,2.0
ticket_75402989-4814-40dc-a2ad-ca6fb0c2a2c8,duc.ho29807@gmail.com,Đức Hồ,Integration Errors,Webhook returns 500,Tried connecting Google Calendar but fails with error 403.,High,Closed,social_media,2025-12-11 05:36:19,2025-12-11 10:46:07,2025-12-12 03:51:43,2025-12-12 03:51:43,4.28,21.29,
ticket_ffb84cbe-0c8c-4657-ba2a-005fc7a856fe,dung.do42363@gmail.com,Dung Đỗ,Feedback / Complaint,UI feels outdated,The interface looks old compared to other apps.,Normal,Solved,social_media,2025-12-11 06:25:26,2025-12-13 19:30:50,2025-12-13 23:19:02,2025-12-13 23:19:02,60.34,64.76,2.0
ticket_c1b9595a-f716-4c42-a068-deb11a689c15,tran_tuan92764@gmail.com,Tuấn Trần,Feature Usage Help,How to export all data,I can't find where my streak or progress is displayed.,Normal,Open,Chat,2025-12-11 08:12:43,,,2025-12-13 13:12:43,,,
ticket_7b88d43b-7252-46ff-91cc-195d5a6c290d,pham_lan57455@gmail.com ,Lan Phạm,Login & Authentication,2FA code always invalid,Tried reset password but no email arrived in inbox or spam.,Low,Open,Chat,2025-12-11 08:37:46,,,2025-12-13 19:37:46,,,
ticket_01df9719-d0da-4e50-a396-65c3113fcfad,TRAN_TUAN32609@GMAIL.COM,Tuấn Trần,Performance / Speed,Sync takes minutes,App crashes every time I open a long workout session.,Normal,Solved,Email,2025-12-11 08:40:36,2025-12-14 08:24:21,2025-12-15 02:15:00,2025-12-15 02:15:00,71.53,88.84,2.0
